hhmem_number;male_adults_over_65;female_adults_over_65;male_adults_15_65;female_adults_15_65;male_children_5_14;female_children_5_14;male_children_0_4;female_children_0_4;dep_ratio;head_age;head_age_cat;head_gender;head_education;incsource_biggest1;incsource_biggest2;hh_income_perc_cocoa;hh_income_perc_othercrops;hh_income_perc_livestock;hh_income_perc_fish;hh_income_perc_bushproducts;hh_income_perc_farmlabour;hh_income_perc_nonaglabour;hh_income_perc_smallbusiness;hh_income_perc_comp;hh_income_perc_govt;hh_income_perc_landsalelease;hh_income_perc_remittances;hh_income_perc_other;n_crops_produced;n_crops_sold;crops_important1;crops_important2;all_land_known_yn;all_land_cultivated_ha;all_land_owned_ha;all_land_leased_ha;all_land_scrop_abunu_ha;all_land_scrop_abusa_ha;all_land_fallow_ha;all_land_numlandparcels;all_land_leasedout_yn;all_land_leasedout_landunit_ha;cocoa_land_known_yn;cocoa_land_used_ha;cocoa_land_used_morethan5_ha;cocoa_land_owned_ha;cocoa_land_leased_ha;cocoa_land_scrop_abunu_ha;cocoa_land_scrop_abusa_ha;cocoa_land_numlandparcels;cocoa_intercrop_yn;cocoa_prod_known_yn;cocoa_prod_total_kgs;cocoa_prod_total_kgsha;cocoa_valueproduction_usd;cocoa_valueproduction_usd_ha;cocoa_gfert_yn;cocoa_lfert_yn;cocoa_herb_yn;cocoa_pest_yn;cocoa_fung_yn;cocoa_ferment_yn;cocoa_marketing_income_yn;cocoa_marketing_income_usd;cocoa_marketing_income_usdha;cocoa_certification_yn;cocoa_certification_clean_yn;cocoa_prodgroup_hhmem;cocoa_credit_yn;loan_lastyear_yn;loan_amount_usd;ls_dairy_cattle;ls_cows_bulls;ls_horses_donkeys_mules;ls_goats;ls_pigs;ls_rabbits;ls_grasscutter;ls_sheep;ls_chickens;ls_other_poultry;ls_other;foodsec1;foodsec2;foodsec3;foodsec4;foodsec5;foodsec6;foodsec7;foodsec8;foodsec9;foodsec10;foodsec11;foodsec12;instanceid;hh_income_1;hh_income_2;hh_income_3;hh_income_4;hh_income_5;hh_income_6;hh_income_7;hh_income_8;hh_income_9;hh_income_10;hh_income_11;hh_income_12;hh_income_13;n_hh_incomes;dhs;dhs_combined;dhs_quintile;PPI_SCORE;PPI_100_Nat;PPI_125dollar_day;PPI_200dollar_day;PPI_250dollar_day;PPI_190dollar_day;PPI_310dollar_day;non_cocoa_land;share_cocoa_land
6;0;0;2;1;1;2;0;0;1;40;5;1;2;1;9;0,4;0;0;0;0;0;0;0;0,6;0;0;0;0;1;1;10;;1;3,6421764;0,80937254;1,2140588;1,6187451;0;0;4;0;;1;3,6421764;3,6421764;0,80937254;1,2140588;1,6187451;0;4;0;1;1600;439,2978;2774,825;761,859;0;1;1;1;0;1;1;;;0;0;1;0;0;;1;1;1;4;1;1;1;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;uuid:ae07aa83-d0e4-4ff6-8d30-8e82288654eb;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0,60920525;-0,176235;2;42;19,6;2,5;11,6;20,7;5,1;24;0;1
2;0;0;1;1;0;0;0;0;0;55;6;1;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;10;;1;2,2257745;0;0;2,2257745;0;0;1;;;1;2,0234313;1,2140588;0;0;2,0234313;0;1;1;0;;;;;0;1;1;1;1;1;;;;0;0;0;0;0;;1;1;1;2;1;1;1;4;2;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:50be635c-5fa4-481e-8a1e-e055161002e0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;-0,4033444;-0,8323672;1;56;4,3;0,3;2,2;5,1;0,9;5,8;0,20234323;0,9090909
1;0;1;0;0;0;0;0;0;;56;7;2;0;1;8;0,8;0;0;0;0;0;0;0,2;0;0;0;0;0;4;1;10;35;1;6,8796663;0;0;8,093725;0;1,2140588;3;;;1;6,8796663;0;0;0;6,8796663;0;3;1;1;;;;;0;0;1;1;1;1;0;;;2;0;0;0;1;26,116;1;1;1;2;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:52d26503-0d98-4547-91de-f7a97f98874e;1;0;0;0;0;0;0;1;0;0;0;0;0;2;-0,06290169;-0,6117603;1;53;7,2;0,4;2,5;6,8;1;9,5;0;1
5;0;0;1;1;2;1;0;0;1,5;35;4;1;2;1;8;0,51;0;0;0;0;0;0;0,49;0;0;0;0;0;4;1;10;49;1;4,856235;4,856235;0;3,2374902;0;0;2;0;;1;4,856235;4,2492056;1,6187451;0;3,2374902;0;2;1;1;832;195,8013;1442,9088;339,57144;1;1;1;1;0;1;0;;;1;1;1;0;0;;1;1;1;3;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:616d1491-c22e-480a-bb7b-c0e57b0cb9b7;1;0;0;0;0;0;0;1;0;0;0;0;0;2;1,2582593;0,24435203;3;72;0,8;0;0,1;0,6;0,1;0,8;0;1
2;0;0;1;1;0;0;0;0;0;47;6;1;2;1;8;0,75;0;0;0;0;0;0;0,25;0;0;0;0;0;5;1;10;8;1;4,856235;4,856235;0;0;0;0;3;0;;1;4,856235;4,856235;4,856235;0;0;0;3;0;1;2048;421,7259;3551,7761;731,3847;1;0;1;1;1;1;1;;;0;0;0;0;0;;1;1;1;3;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:60c33bec-cb00-4bd0-8733-972c8a8f5a0d;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0,51661235;-0,2362352;2;63;2,2;0;1;2,1;0,4;2,9;0;1
4;0;0;1;1;0;2;0;0;1;54;6;1;2;1;2;0,5;0,3;0;0;0;0;0;0,2;0;0;0;0;0;4;4;10;24;0;;;;;;;;;;1;1,0117157;0,80937254;;;;;2;1;1;704;869,8096;1220,923;1508,4808;0;1;0;1;1;1;0;;;0;0;0;1;1;522,32;1;1;1;3;1;1;1;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;uuid:69694cbb-1089-45c8-85d8-0f7f119d4a19;1;1;0;0;0;0;0;1;0;0;0;0;0;3;;;;40;19,6;2,5;11,6;20,7;5,1;24;;
6;1;0;0;2;1;2;0;0;2;67;8;1;2;13;1;0,25;0,1;0;0;0;0;0;0;0;0;0;0;0,65;3;2;10;35;1;2,4281175;2,4281175;0;0;0;0;1;0;;1;2,4281175;2,0234313;2,4281175;0;0;0;1;1;1;256;126,51776;443,97195;219,41539;0;0;1;1;1;1;1;665,958;329,1231;1;1;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:0f6cfc05-e035-4a85-b970-fde377e8e389;1;1;0;0;0;0;0;0;0;0;0;0;1;3;1,8379905;0,6200179;4;69;1,1;0;0,2;0,7;0,1;1,3;0;1
7;0;0;2;1;2;1;0;1;1,3333334;44;5;1;2;1;2;0,5;0,25;0;0;0;0;0;0,25;0;0;0;0;0;4;2;10;30;1;13,759333;14,568706;0;;0;0,80937254;4;0;;1;12,140588;11,735902;1,2140588;0;;0;3;1;1;2880;245,40082;4994,6846;425,59018;1;1;1;1;1;1;0;;;2;0;1;0;0;;1;1;1;1;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:f22c5166-7054-454e-8d6d-6fe7e069e0e2;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0,9331837;0,033703055;3;42;19,6;2,5;11,6;20,7;5,1;24;1,6187449;0,88235295
10;0;0;3;7;0;0;0;0;0;64;7;2;2;1;1;0,85;0,05;0;0;0;0;0;0,05;0;0,05;0;0;0;2;1;10;;1;1,764;1,764;0;0;0;0;2;0;;1;1,764;1,5876;1,764;0;0;0;2;1;1;224;141,09348;388,4755;244,69356;0;0;0;1;1;1;0;;;2;0;0;0;1;52,232;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:c5bde928-a1ad-4ba7-9dfd-c5523b79ca2c;1;1;0;0;0;0;0;1;0;1;0;0;0;4;1,3987933;0,33541808;3;42;19,6;2,5;11,6;20,7;5,1;24;0;1
5;0;0;1;1;2;1;0;0;1,5;44;5;1;2;1;2;0,8;0,2;0;0;0;0;0;0;0;0;0;0;0;5;5;10;24;1;5,665608;5,665608;0;0;0;0;5;0;;1;5,665608;4,0468626;5,665608;0;0;0;5;1;1;1984,0001;490,25635;3440,783;850,2347;0;1;1;1;1;1;0;;;1;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:68ad1631-7180-437d-bf5b-476d3e67ec88;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0,36508447;-0,33442527;2;44;19,6;2,5;11,6;20,7;5,1;24;0;1
4;0;0;4;0;0;0;0;0;0;36;5;1;2;2;8;0,2;0,4;0,1;0;0;0;0;0,3;0;0;0;0;0;3;2;38;10;1;4,2492056;4,2492056;0;0;0;0,40468627;3;0;;1;3,2374902;2,0234313;3,2374902;0;0;0;2;0;1;864;426,99744;1498,4055;740,527;0;0;0;1;0;1;0;;;1;1;0;0;0;;1;1;1;3;1;1;1;3;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:062bb88c-189b-4216-a1e9-05859530d87d;1;1;1;0;0;0;0;1;0;0;0;0;0;4;0,7348773;-0,09479952;2;66;1,1;0;0,2;0,7;0,1;1,3;1,0117154;0,76190484
8;1;0;1;3;1;1;0;1;1;65;7;1;2;1;8;0,4;0,2;0,1;0;0;0;0;0,3;0;0;0;0;0;10;6;10;1;1;4,0468626;0;0;3,2374902;0,80937254;0;4;;;1;2,4281175;1,6187451;0;0;2,4281175;0;1;1;1;768;474,4416;1331,916;822,80774;0;1;1;1;1;1;0;;;1;0;1;0;0;;1;1;1;3;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:241d896b-cf71-4343-aa05-56de1b46cfb1;1;1;1;0;0;0;0;1;0;0;0;0;0;4;0,3720709;-0,32989806;2;28;53,3;12,1;38,5;57,1;25,1;62,1;1,6187451;0,59999996
6;0;0;3;3;0;0;0;0;0;61;7;1;2;1;2;0,34999996;0,24999997;0;0;0;0,049999993;0;0,14999999;0,09999999;0;0;0,09999999;0;6;5;10;8;1;6,070294;2,0234313;0;4,0468626;0;0;4;0;;1;4,856235;4,0468626;0,80937254;0;4,0468626;0;3;1;1;960;237,22081;1664,8949;411,40387;0;1;1;1;1;1;0;;;1;0;0;1;1;130,58;1;1;1;1;1;1;1;1;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;uuid:7e465d79-8ef3-4f82-9931-a4ab73f8d24c;1;1;0;0;0;1;0;1;1;0;0;1;0;6;-0,16172354;-0,67579687;1;41;19,6;2,5;11,6;20,7;5,1;24;1,2140589;0,8
5;0;0;2;2;1;0;0;0;0,25;58;7;2;0;8;1;0,3;0,2;0;0;0;0;0;0,5;0;0;0;0;0;7;6;10;30;1;5,2609215;3,2374902;0;2,0234313;0;0;3;0;;1;2,0234313;2,0234313;0;0;2,0234313;0;1;1;1;1407,9999;695,84766;2441,846;1206,7847;0;1;1;1;1;1;0;;;1;0;0;0;0;;1;1;1;1;1;1;1;1;2;1;1;3;2;3;3;3;3;3;3;3;3;3;3;uuid:1720030f-5573-42e9-a585-d6211ee38ac4;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0,95861685;0,05018372;3;62;2,2;0;1;2,1;0,4;2,9;3,2374902;0,3846154
8;0;0;1;1;2;3;0;1;3;34;4;1;2;9;1;0,4;0;0;0;0;0;0;0;0,6;0;0;0;0;5;1;10;;1;1,0117157;2,0234313;0;0;0;1,0117157;1;0;;1;1,0117157;0,6070294;1,0117157;0;0;0;1;1;1;608;1001,599;1054,4335;1737,0387;1;0;0;0;1;1;0;;;2;0;0;0;1;156,696;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:185c6cba-21db-4b1f-81e5-e627df76653f;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0,31447974;-0,36721712;2;22;63,8;19,5;49,1;67;32,6;70,6;0;1
1;0;0;0;1;0;0;0;0;0;60;7;1;2;1;12;0,6;0,1;0;0;0;0;0;0;0;0;0;0,3;0;4;1;10;;1;4,0468626;4,0468626;0;0;0;0,20234314;1;0;;1;3,6421764;2,0234313;3,6421764;0;0;0;1;1;1;1984,0001;980,5127;3440,783;1700,4694;1;1;0;1;1;1;0;;;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:35176c9d-270b-416d-9500-abba4875e7c6;1;1;0;0;0;0;0;0;0;0;0;1;0;3;0,47989246;-0,26002967;2;58;4,3;0,3;2,2;5,1;0,9;5,8;0,4046862;0,90000004
5;1;0;0;2;1;1;0;0;1,5;67;8;1;3;1;2;0,58;0,12;0;0;0;0;0;0,3;0;0;0;0;0;4;2;10;24;1;2,0234313;2,0234313;0;0;0;0;2;0;;1;2,0234313;1,6187451;2,0234313;0;0;0;2;1;1;512;316,2944;887,94403;548,5385;0;1;1;1;1;1;1;887,944;548,53845;1;1;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:d3bcfbb6-8381-4103-9ab8-7865809a82fb;1;1;0;0;0;0;0;1;0;0;0;0;0;3;1,0813063;0,1296865;3;65;1,1;0;0,2;0,7;0,1;1,3;0;1
6;0;0;2;1;1;1;1;0;1;44;5;1;2;1;2;0,65000004;0,32000002;0,030000001;0;0;0;0;0;0;0;0;0;0;5;5;10;38;1;4,451549;2,832804;0;1,6187451;0;1,2140588;3;0;;1;1,6187451;1,2140588;0;0;1,6187451;0;1;1;1;640;527,15735;1109,9299;914,23083;0;1;1;1;1;1;1;1109,93;914,2309;1;1;0;0;0;;1;1;1;3;1;1;1;1;1;1;2;3;2;2;3;3;3;2;2;3;3;3;2;uuid:7bfc49f6-72a1-48e8-aa26-cb5c1e29037b;1;1;1;0;0;0;0;0;0;0;0;0;0;3;1,207255;0,21130124;3;66;1,1;0;0,2;0,7;0,1;1,3;2,832804;0,36363634
6;0;0;1;1;0;2;1;1;2;37;5;1;2;1;4;0,6;0,15;0;0,25;0;0;0;0;0;0;0;0;0;6;4;10;24;1;6,070294;4,856235;0;1,2140588;0;0;6;0;;1;6,070294;4,0468626;4,856235;0;1,2140588;0;6;1;1;1280;316,2944;2219,86;548,5385;0;1;1;1;1;1;0;;;1;0;0;0;0;;1;1;1;2;1;1;1;1;4;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:28e3f2c4-b309-4b15-9ff4-30804b9bb679;1;1;0;1;0;0;0;0;0;0;0;0;0;3;0,14676061;-0,47589913;2;53;7,2;0,4;2,5;6,8;1;9,5;0;1
4;0;0;1;1;1;1;0;0;1;35;4;1;2;13;1;0,2;0;0;0;0;0;0;0,6;0;0;0;0;0,2;1;1;10;;1;2,832804;2,832804;0;0;0;0;4;0;;1;2,832804;2,832804;2,832804;0;0;0;4;1;1;384;135,55473;665,95795;235,0879;0;1;1;1;1;1;1;;;2;0;0;0;0;;1;1;1;2;1;1;1;1;2;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:433ff49a-a58f-40f7-8aa3-05b566e11d44;1;0;0;0;0;0;0;1;0;0;0;0;1;3;0,09347134;-0,5104306;2;44;19,6;2,5;11,6;20,7;5,1;24;0;1
5;1;1;0;1;1;0;1;0;4;79;8;1;0;1;2;0,45;0,4;0;0;0;0;0;0;0;0;0;0,15;0;4;2;10;30;1;9,226847;10,521843;0;0;0;1,6187451;5;0;;1;3,5612392;3,5612392;3,5612392;0;0;0;2;1;1;832;233,62654;1442,9089;405,17047;0;1;0;1;1;1;1;1044,64;293,3361;2;0;0;0;0;;1;1;1;4;1;1;1;1;2;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:acf4e2d3-2eb3-4290-8333-764e6aafbb52;1;1;0;0;0;0;0;0;0;0;0;1;0;3;0,42523882;-0,29544523;2;46;11,7;0,6;5,3;12,8;2,4;16,1;5,6656075;0,38596493
6;0;0;1;2;2;1;0;0;1;48;6;1;2;1;2;0,7;0,25;0;0;0;0;0;0,05;0;0;0;0;0;6;6;10;24;1;3,2374902;4,0468626;0;0;0;0,80937254;4;0;;1;2,4281175;2,4281175;2,4281175;0;0;0;2;1;1;1344;553,5152;2330,8528;959,9423;0;1;1;1;1;1;0;;;2;0;0;0;0;;1;1;1;3;1;1;1;1;4;1;2;3;3;3;3;3;3;3;3;3;3;3;3;uuid:c34617b6-1360-4de8-a4ad-3f4de2cd6f5a;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0,5305879;-0,22717904;2;46;11,7;0,6;5,3;12,8;2,4;16,1;0,80937266;0,74999994
5;0;0;1;1;1;1;0;1;1,5;38;5;1;2;8;1;0,35;0,15;0;0;0;0;0;0,5;0;0;0;0;0;5;5;10;30;1;1,764;2,1168;0;0;0;0,3528;3;0;;1;1,4112;0,7056;1,4112;0;0;0;2;1;1;352;498,86618;610,4615;865,16644;1;0;1;1;0;1;0;;;1;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;2;3;3;3;3;3;3;3;3;3;3;3;3;uuid:cf95cff5-1c6b-4434-91d1-4f1ad19ffb91;1;1;0;0;0;0;0;1;0;0;0;0;0;3;1,5180461;0,4126939;3;71;0,8;0;0,1;0,6;0,1;0,8;0,3528;0,8
2;0;1;1;0;0;0;0;0;1;72;8;2;0;1;12;0,5;0,05;0,05;0;0;0;0;0;0;0;0;0,4;0;5;2;10;8;1;2,0234313;2,0234313;0;0;0;0;4;0;;1;2,0234313;2,0234313;2,0234313;0;0;0;4;1;1;192;94,88832;332,979;164,56155;0;0;0;0;0;1;1;332,979;164,56155;1;1;0;0;1;104,464;1;1;1;2;1;1;1;1;2;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:b7f506af-c49d-49e9-8ae2-41841631b06d;1;1;1;0;0;0;0;0;0;0;0;1;0;4;0,54117185;-0,22032064;2;61;2,2;0;1;2,1;0,4;2,9;0;1
2;0;1;0;1;0;0;0;0;1;26;4;2;3;13;2;0,2;0;0;0;0;0;0;0;0;0,2;0;0,1;0,5;3;1;10;;1;4,0468626;4,0468626;0;0;0;0;1;0;;1;4,0468626;4,0468626;4,0468626;0;0;0;1;0;1;192;47,44416;332,979;82,28078;0;1;1;1;0;1;0;;;0;0;0;0;1;52,232;1;1;1;3;1;1;1;1;4;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:368d075c-7a93-44fc-8508-9e93ebda4f85;1;0;0;0;0;0;0;0;0;1;0;1;1;4;0,5099308;-0,24056485;2;71;0,8;0;0,1;0,6;0,1;0,8;0;1
4;0;0;2;2;0;0;0;0;0;61;7;1;3;1;2;0,6;0,3;0;0;0;0;0;0,1;0;0;0;0;0;6;5;10;30;1;2,3814;2,3814;0;0;0;0;3;0;;1;1,323;0,7056;1,323;0;0;0;2;1;1;;;;;1;1;1;1;0;1;1;391,74;555,1871;1;0;0;1;1;208,928;1;1;1;3;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:2fc5dfac-4234-4827-bc3e-69192ca6b4c6;1;1;0;0;0;0;0;1;0;0;0;0;0;3;1,1766483;0,19146807;3;69;1,1;0;0,2;0,7;0,1;1,3;1,0584002;0,5555555
5;0;0;2;2;0;1;0;0;0,25;54;6;1;4;1;8;0,6;0,1;0;0;0;0;0;0,2;0;0;0;0,1;0;8;6;10;30;1;18,615568;18,615568;0;0;0;0;8;0;;1;;;;;;;8;1;0;;;;;1;1;1;1;1;1;;;;0;0;0;0;0;;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;uuid:21e433bf-5003-489e-94b8-143321f7c985;1;1;0;0;0;0;0;1;0;0;0;1;0;4;0,9135131;0,020956505;3;53;7,2;0,4;2,5;6,8;1;9,5;;
7;0;0;1;1;1;3;1;0;2,5;60;7;1;2;1;2;0,5;0,25;0,05;0;0;0;0;0,2;0;0;0;0;0;6;4;10;45;1;9,307784;2,4281175;0;6,8796663;0;0;6;0;;1;8,903098;7,689039;2,4281175;0;6,4749804;0;4;0;0;;;;;1;0;0;1;1;1;;;;2;0;0;0;1;156,696;1;1;1;4;1;1;1;1;1;1;1;3;3;3;3;2;2;2;3;3;3;3;3;uuid:fdedc289-6e53-4f2d-99ac-9a033f857b94;1;1;1;0;0;0;0;1;0;0;0;0;0;4;-0,1814751;-0,6885959;1;18;66,8;24,5;55,2;71,5;39,9;74,7;0,40468597;0,95652175
5;1;0;0;3;0;1;0;0;0,6666667;70;8;1;0;1;2;0,5;0,25;0,15;0;0;0;0,1;0;0;0;0;0;0;5;3;10;35;0;;;;;;;;;;1;2,2257745;2,2257745;;;;;3;1;1;416;186,90123;721,4544;324,13635;0;0;1;1;1;1;1;652,9;293,3361;2;0;0;0;1;261,16;1;1;2;2;1;1;1;4;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:a4eed24c-274f-4cf8-859a-8968784af5a2;1;1;1;0;0;0;1;0;0;0;0;0;0;4;;;;44;19,6;2,5;11,6;20,7;5,1;24;;
5;0;0;1;1;1;1;1;0;1,5;52;6;1;2;1;8;0,7;0,2;0;0;0;0;0;0,1;0;0;0;0;0;5;3;10;8;1;2,0234313;2,832804;0;0;0;0,80937254;4;0;;1;1,2140588;1,2140588;1,2140588;0;0;0;2;1;1;575,99994;474,4416;998,93695;822,80774;0;1;1;1;1;1;0;;;2;0;0;0;1;261,16;1;1;1;3;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:00837747-d318-460a-b357-0f1631ada8ab;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0,5350221;-0,22430569;2;55;4,3;0,3;2,2;5,1;0,9;5,8;0,80937254;0,59999996
3;0;0;1;2;0;0;0;0;0;58;7;2;2;1;2;0,5;0,2;0,1;0;0;0;0;0,2;0;0;0;0;0;4;4;10;35;1;2,0234313;0;0;2,0234313;0;0;2;;;1;1,6187451;1,2140588;0;0;1,6187451;0;1;1;1;128;105,43147;221,98601;182,84618;0;1;1;1;1;1;1;221,986;182,84618;1;1;0;0;1;261,16;1;1;1;3;1;1;1;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;uuid:66e08a51-1e1c-4cbd-b936-c14cc75cc529;1;1;1;0;0;0;0;1;0;0;0;0;0;4;0,7818571;-0,06435662;2;63;2,2;0;1;2,1;0,4;2,9;0,4046862;0,8
5;0;0;1;1;2;0;1;0;1,5;50;6;1;5;1;8;0,5;0,25;0;0;0;0;0;0,25;0;0;0;0;0;8;5;10;35;1;2,832804;2,832804;0;0;0;0,40468627;3;0;;1;2,0234313;1,2140588;2,0234313;0;0;0;3;1;1;640;527,15735;1109,9299;914,23083;0;1;1;1;1;1;0;;;0;0;0;0;1;130,58;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;uuid:1694880d-a4ff-48ab-81a0-ba1654fdddd5;1;1;0;0;0;0;0;1;0;0;0;0;0;3;1,2588071;0,24470697;3;69;1,1;0;0,2;0,7;0,1;1,3;0,80937266;0,7142857
6;0;0;1;1;3;0;0;1;2;53;6;1;4;1;8;0,85;0;0;0;0;0;0;0,15;0;0;0;0;0;3;3;10;35;0;;;;;;;;;;1;1,2140588;1,2140588;;;;;2;1;1;1599,9999;1317,8933;2774,8247;2285,577;1;1;1;1;1;1;0;;;1;0;1;0;0;;1;1;1;2;1;1;1;1;4;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:18cefa2d-1215-4b53-98d4-e1125e46e6ab;1;0;0;0;0;0;0;1;0;0;0;0;0;2;;;;57;4,3;0,3;2,2;5,1;0,9;5,8;;
12;0;0;5;2;3;2;0;0;0,71428573;31;4;1;2;1;2;0,6;0,3;0;0;0;0;0;0,1;0;0;0;0;0;9;6;10;30;1;6,8796663;6,8796663;0;0;0;0;7;0;;1;3,6421764;2,4281175;3,6421764;0;0;0;4;1;1;703,99994;289,93652;1220,9229;502,82693;0;1;1;1;1;1;0;;;0;0;0;0;0;;1;1;1;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;uuid:beefda43-96e9-45b1-bfca-06dc2175edbc;1;1;0;0;0;0;0;1;0;0;0;0;0;3;0,6232241;-0,1671508;2;37;29;3,7;16,2;31,4;7,9;35,4;3,23749;0,5294118
3;0;0;0;2;1;0;0;0;0,5;47;6;2;1;1;2;0,75;0,25;0;0;0;0;0;0;0;0;0;0;0;5;3;10;8;0;;;;;;;;;;0;;;;;;;;1;1;;;;;0;1;0;1;0;1;0;;;0;0;0;0;0;;1;1;1;3;1;1;1;1;3;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:d72ad492-0d02-4852-9db2-56035d1e5036;1;1;0;0;0;0;0;0;0;0;0;0;0;2;;;;62;2,2;0;1;2,1;0,4;2,9;;
3;0;0;2;1;0;0;0;0;0;56;7;1;1;1;2;0,75;0,2;0;0;0;0;0;0;0;0;0;0;0,05;6;4;10;30;0;;;;;;;;;;1;2,4281175;2,4281175;;;;;2;1;1;575,99994;237,2208;998,93695;411,40387;0;1;0;1;0;1;0;;;1;0;0;0;1;52,232;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:83b59108-2d91-4632-8193-62ea375ec235;1;1;0;0;0;0;0;0;0;0;0;0;1;3;;;;54;7,2;0,4;2,5;6,8;1;9,5;;
3;0;0;0;1;0;2;0;0;2;50;6;2;1;2;1;0,35;0,4;0;0;0;0;0;0,1;0;0;0;0,15;0;10;6;10;30;1;6,8796663;8,093725;0;0;0;1,2140588;5;0;;1;4,856235;4,0468626;4,856235;0;0;0;4;1;1;832;205,59137;1442,9089;356,55002;0;1;1;1;1;1;0;;;2;0;0;1;0;;1;1;1;4;1;1;1;1;2;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:1fb141b6-358c-4207-b95b-00bee4be9b11;1;1;0;0;0;0;0;1;0;0;0;1;0;4;0,5954704;-0,18513516;2;50;7,2;0,4;2,5;6,8;1;9,5;2,0234313;0,7058824
6;0;0;2;3;0;1;0;0;0,2;53;6;1;2;1;8;0,75;0;0;0;0;0;0;0,25;0;0;0;0;0;4;1;10;35;0;;;;;;;;;;0;;;;;;;;1;1;;;;;0;1;1;0;1;1;0;;;2;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;3;3;3;3;3;3;3;uuid:9d21338b-eeae-4316-866a-9ed44556d67a;1;0;0;0;0;0;0;1;0;0;0;0;0;2;;;;31;40,2;7,2;27,1;41,3;16,5;45,4;;
6;0;0;1;2;0;0;2;1;1;32;4;1;2;2;2;0;0,8;0,2;0;0;0;0;0;0;0;0;0;0;4;3;8;24;1;2,0234313;0;0;0;2,0234313;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;261,16;1;1;1;2;1;1;1;1;3;1;2;3;3;3;3;3;3;3;3;3;3;3;3;uuid:482a23e1-120f-43f1-9e49-b2198288492e;1;1;1;0;0;0;0;0;0;0;0;0;0;3;0,39496037;-0,31506568;2;46;11,7;0,6;5,3;12,8;2,4;16,1;;
